customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5405,Female,Teenager,Lahore,22/9/2023,O9405,23/6/2025,Subway,Pasta,Fast Food,2,670.25,Card,30,5/1/2025,237,Active,2,5/11/2024,Cancelled
C2524,Male,Senior,Multan,6/1/2024,O6524,23/6/2025,KFC,Pizza,Dessert,4,1371.97,Cash,33,14/5/2025,362,Inactive,3,21/2/2025,Delivered
C6087,Female,Senior,Karachi,4/5/2024,O10087,23/6/2025,Subway,Burger,Continental,1,1282.23,Wallet,5,16/8/2025,443,Inactive,3,3/4/2025,Delivered
C1393,Male,Senior,Peshawar,17/10/2023,O5393,23/6/2025,McDonald's,Burger,Dessert,4,630.44,Cash,49,13/12/2024,4,Active,5,13/6/2025,Delivered
C1701,Other,Teenager,Islamabad,18/5/2025,O5701,24/6/2025,KFC,Fries,Dessert,5,454.63,Wallet,45,1/1/2025,441,Active,3,14/7/2025,Cancelled
C6725,Male,Adult,Karachi,27/2/2024,O10725,24/6/2025,KFC,Pizza,Fast Food,4,672.24,Card,44,31/5/2025,62,Inactive,2,24/4/2025,Cancelled
C4723,Female,Adult,Multan,21/11/2023,O8723,24/6/2025,McDonald's,Sandwich,Dessert,4,1281.53,Cash,14,4/6/2025,136,Inactive,2,28/6/2025,Cancelled
C6923,Female,Senior,Islamabad,19/4/2024,O10923,24/6/2025,Burger King,Sandwich,Continental,2,993.33,Wallet,33,20/10/2024,117,Inactive,2,2/6/2025,Delayed
C5629,Other,Teenager,Peshawar,31/7/2025,O9629,24/6/2025,Burger King,Fries,Italian,5,1228.51,Wallet,44,4/1/2025,406,Active,2,2/9/2024,Delayed
C2236,Female,Adult,Multan,9/9/2024,O6236,24/6/2025,Subway,Pasta,Continental,2,740.3,Wallet,31,8/11/2024,358,Active,1,20/5/2025,Delivered
C5431,Female,Adult,Karachi,17/4/2025,O9431,25/6/2025,KFC,Fries,Fast Food,2,855.88,Card,20,4/10/2024,132,Inactive,1,19/4/2025,Delayed
C5494,Male,Adult,Multan,19/5/2025,O9494,25/6/2025,KFC,Sandwich,Chinese,1,196,Cash,37,26/7/2025,152,Active,1,21/4/2025,Cancelled
C5337,Male,Adult,Lahore,31/5/2024,O9337,25/6/2025,Pizza Hut,Pasta,Italian,1,661.75,Wallet,25,15/3/2025,288,Active,3,15/1/2025,Cancelled
C1068,Male,Teenager,Islamabad,12/7/2024,O5068,25/6/2025,KFC,Burger,Fast Food,1,1216.18,Cash,44,16/7/2025,450,Active,4,12/7/2025,Delivered
C1228,Female,Adult,Multan,6/6/2025,O5228,25/6/2025,McDonald's,Fries,Continental,2,1093.72,Card,23,30/6/2025,153,Active,2,27/5/2025,Delayed
C2237,Female,Adult,Multan,14/6/2025,O6237,25/6/2025,Subway,Pasta,Chinese,2,1108.27,Cash,40,30/7/2025,50,Active,5,17/8/2025,Delayed
C3837,Other,Teenager,Karachi,2/11/2023,O7837,25/6/2025,Subway,Pizza,Continental,1,826.87,Wallet,45,15/12/2024,249,Inactive,2,3/1/2025,Delayed
C2029,Other,Adult,Peshawar,17/1/2025,O6029,25/6/2025,Burger King,Pasta,Fast Food,1,1372.83,Cash,4,9/9/2024,400,Inactive,1,13/3/2025,Delivered
C6486,Other,Teenager,Multan,28/1/2024,O10486,26/6/2025,Burger King,Fries,Continental,5,1305.89,Wallet,17,4/3/2025,185,Inactive,3,17/9/2024,Delivered
C1324,Male,Senior,Lahore,26/6/2024,O5324,26/6/2025,Pizza Hut,Pasta,Dessert,3,467.52,Card,6,8/2/2025,438,Active,5,23/5/2025,Delivered
C5869,Male,Senior,Islamabad,27/12/2023,O9869,26/6/2025,KFC,Sandwich,Continental,5,714.36,Cash,24,16/8/2025,75,Active,2,28/10/2024,Delivered
C5972,Other,Adult,Karachi,25/11/2024,O9972,26/6/2025,KFC,Pizza,Dessert,4,1134.57,Card,10,6/10/2024,339,Active,5,24/6/2025,Delayed
C1571,Female,Adult,Multan,3/9/2024,O5571,26/6/2025,KFC,Sandwich,Chinese,5,996.97,Card,26,2/9/2024,177,Active,4,20/5/2025,Cancelled
C5886,Female,Adult,Islamabad,28/2/2025,O9886,26/6/2025,Burger King,Fries,Continental,3,1238.56,Card,6,11/11/2024,403,Inactive,2,8/1/2025,Cancelled
C5837,Female,Teenager,Islamabad,30/12/2024,O9837,26/6/2025,Subway,Pizza,Dessert,3,359.84,Wallet,16,7/11/2024,486,Inactive,2,15/11/2024,Delivered
C6798,Male,Senior,Peshawar,18/7/2025,O10798,26/6/2025,KFC,Burger,Fast Food,4,619.21,Cash,40,11/10/2024,86,Inactive,2,1/12/2024,Delayed
C4933,Male,Teenager,Multan,11/7/2024,O8933,27/6/2025,Pizza Hut,Sandwich,Continental,1,906.37,Card,25,2/11/2024,251,Inactive,4,20/2/2025,Cancelled
C4018,Female,Senior,Islamabad,6/3/2024,O8018,27/6/2025,Pizza Hut,Pizza,Continental,5,898.63,Cash,11,18/3/2025,405,Active,3,24/2/2025,Cancelled
C5861,Other,Adult,Karachi,14/6/2024,O9861,27/6/2025,Subway,Pizza,Italian,2,1094.45,Card,18,5/7/2025,329,Active,3,25/11/2024,Cancelled
C5381,Female,Senior,Lahore,18/2/2024,O9381,27/6/2025,Pizza Hut,Pasta,Italian,3,1179.88,Wallet,26,8/3/2025,85,Inactive,2,10/10/2024,Delayed
C4054,Other,Adult,Multan,31/1/2024,O8054,27/6/2025,KFC,Burger,Fast Food,3,436.72,Card,3,12/11/2024,245,Inactive,3,19/9/2024,Delivered
C2357,Female,Teenager,Islamabad,3/2/2024,O6357,27/6/2025,KFC,Pizza,Italian,3,1063.78,Card,13,4/10/2024,96,Inactive,5,28/12/2024,Delayed
C5958,Other,Adult,Karachi,18/11/2023,O9958,28/6/2025,Pizza Hut,Pizza,Dessert,4,580.47,Card,13,12/12/2024,453,Active,3,23/6/2025,Delayed
C4607,Male,Teenager,Lahore,2/8/2025,O8607,28/6/2025,KFC,Fries,Italian,4,219.93,Wallet,40,5/9/2024,307,Active,3,20/6/2025,Delayed
C6009,Male,Adult,Peshawar,25/9/2024,O10009,28/6/2025,Subway,Burger,Chinese,5,1494.68,Cash,40,27/12/2024,407,Active,5,28/2/2025,Cancelled
C1586,Female,Adult,Lahore,10/10/2024,O5586,28/6/2025,McDonald's,Fries,Chinese,5,197.17,Wallet,23,28/1/2025,375,Inactive,4,3/8/2025,Cancelled
C2849,Male,Adult,Peshawar,21/12/2023,O6849,28/6/2025,Burger King,Sandwich,Dessert,3,862.1,Wallet,8,13/8/2025,123,Active,1,2/11/2024,Cancelled
C1528,Female,Adult,Peshawar,21/3/2025,O5528,28/6/2025,KFC,Fries,Continental,4,1263.08,Cash,18,11/5/2025,323,Active,4,10/4/2025,Cancelled
C3522,Male,Senior,Karachi,21/6/2025,O7522,29/6/2025,McDonald's,Pizza,Dessert,4,836.21,Card,18,16/11/2024,482,Inactive,2,6/10/2024,Delivered
C6523,Other,Senior,Islamabad,3/8/2024,O10523,29/6/2025,KFC,Burger,Continental,2,502.91,Wallet,30,7/7/2025,109,Active,5,15/2/2025,Delivered
C3944,Other,Adult,Lahore,12/10/2023,O7944,29/6/2025,McDonald's,Pizza,Fast Food,3,859.56,Cash,24,5/2/2025,337,Inactive,2,27/2/2025,Delayed
C3886,Other,Teenager,Multan,15/3/2024,O7886,29/6/2025,Subway,Pizza,Dessert,4,1202.95,Wallet,37,4/1/2025,183,Inactive,4,4/11/2024,Delayed
C5487,Male,Teenager,Karachi,25/2/2024,O9487,29/6/2025,KFC,Sandwich,Chinese,3,880.72,Card,11,30/1/2025,318,Active,5,10/5/2025,Delayed
C3493,Other,Adult,Karachi,7/7/2024,O7493,29/6/2025,McDonald's,Fries,Continental,2,221.64,Cash,20,20/12/2024,125,Active,3,25/7/2025,Delayed
C4012,Other,Senior,Lahore,28/3/2025,O8012,29/6/2025,KFC,Fries,Dessert,5,1158.75,Wallet,27,27/6/2025,500,Inactive,4,22/12/2024,Cancelled
C2794,Other,Teenager,Multan,3/1/2025,O6794,30/6/2025,Subway,Sandwich,Dessert,3,728.59,Cash,3,30/11/2024,378,Active,5,13/8/2025,Cancelled
C4222,Other,Adult,Karachi,13/6/2025,O8222,30/6/2025,McDonald's,Fries,Chinese,4,751.87,Cash,37,28/4/2025,418,Inactive,2,22/9/2024,Delayed
C6839,Other,Senior,Peshawar,14/5/2024,O10839,30/6/2025,McDonald's,Fries,Chinese,2,400.74,Cash,30,8/1/2025,259,Inactive,1,25/7/2025,Delivered
C2103,Female,Senior,Peshawar,23/11/2024,O6103,30/6/2025,McDonald's,Pasta,Chinese,2,381.23,Card,11,10/9/2024,213,Active,1,10/6/2025,Cancelled
C4535,Male,Adult,Lahore,1/5/2025,O8535,30/6/2025,Subway,Fries,Chinese,4,847.96,Cash,47,21/10/2024,396,Inactive,1,18/11/2024,Delivered
C4475,Female,Adult,Peshawar,31/8/2023,O8475,30/6/2025,Pizza Hut,Pasta,Chinese,1,707.94,Wallet,4,25/2/2025,497,Active,1,25/4/2025,Delayed
C6665,Female,Adult,Lahore,22/1/2025,O10665,1/7/2025,McDonald's,Burger,Continental,2,1390.03,Cash,27,1/3/2025,411,Inactive,2,9/11/2024,Delayed
C3657,Other,Senior,Lahore,5/11/2023,O7657,1/7/2025,Burger King,Sandwich,Chinese,4,1181.44,Wallet,29,16/5/2025,32,Active,4,5/4/2025,Delivered
C6267,Other,Teenager,Islamabad,20/5/2025,O10267,1/7/2025,Pizza Hut,Sandwich,Italian,2,481.77,Card,41,4/10/2024,257,Inactive,3,6/6/2025,Cancelled
C3959,Female,Senior,Peshawar,14/4/2024,O7959,1/7/2025,KFC,Fries,Italian,3,679.72,Cash,24,7/10/2024,162,Inactive,3,4/10/2024,Delayed
C1065,Female,Senior,Peshawar,15/6/2025,O5065,1/7/2025,Subway,Sandwich,Chinese,3,474.8,Card,5,10/11/2024,247,Active,3,24/7/2025,Cancelled
C3607,Female,Adult,Islamabad,29/4/2025,O7607,1/7/2025,Subway,Pasta,Italian,5,1073.32,Wallet,45,10/5/2025,258,Active,1,11/3/2025,Delivered
C6862,Other,Teenager,Karachi,9/1/2025,O10862,2/7/2025,McDonald's,Burger,Dessert,4,699.35,Card,37,2/7/2025,190,Active,5,16/1/2025,Cancelled
C5735,Other,Senior,Lahore,5/6/2024,O9735,2/7/2025,Pizza Hut,Pasta,Dessert,2,120.35,Cash,21,9/3/2025,137,Inactive,1,11/11/2024,Cancelled
C5143,Female,Teenager,Multan,19/12/2023,O9143,2/7/2025,Pizza Hut,Sandwich,Italian,2,290.15,Wallet,7,13/2/2025,343,Active,1,23/6/2025,Delayed
C1722,Male,Teenager,Multan,16/7/2025,O5722,2/7/2025,KFC,Burger,Continental,1,830.84,Card,3,16/2/2025,174,Inactive,3,22/12/2024,Delayed
C2907,Female,Senior,Peshawar,6/5/2024,O6907,2/7/2025,Subway,Pizza,Chinese,2,1360.98,Cash,23,6/11/2024,431,Inactive,3,17/11/2024,Delayed
C1588,Female,Adult,Lahore,23/11/2024,O5588,2/7/2025,KFC,Pasta,Fast Food,3,140.42,Card,13,7/11/2024,176,Active,4,24/7/2025,Cancelled
C1419,Other,Adult,Karachi,28/10/2024,O5419,3/7/2025,Burger King,Pizza,Italian,4,119.07,Card,6,21/8/2025,470,Inactive,5,26/8/2024,Delayed
C3475,Female,Adult,Multan,16/7/2024,O7475,3/7/2025,McDonald's,Burger,Italian,5,652.96,Card,21,14/9/2024,381,Active,3,29/6/2025,Cancelled
C5421,Male,Teenager,Peshawar,3/9/2023,O9421,3/7/2025,Pizza Hut,Pasta,Continental,3,1079.09,Card,7,11/3/2025,349,Inactive,5,5/3/2025,Delayed
C4503,Other,Senior,Islamabad,21/8/2025,O8503,3/7/2025,KFC,Pizza,Fast Food,1,1192.89,Cash,46,29/4/2025,349,Inactive,4,9/7/2025,Cancelled
C6637,Male,Adult,Karachi,25/2/2024,O10637,3/7/2025,KFC,Pizza,Fast Food,1,826.17,Card,28,9/8/2025,136,Active,2,8/11/2024,Delayed
C1999,Female,Senior,Peshawar,30/3/2024,O5999,3/7/2025,Pizza Hut,Fries,Continental,5,282.61,Card,9,13/8/2025,443,Active,1,19/11/2024,Delivered
C2222,Other,Senior,Lahore,19/7/2025,O6222,3/7/2025,Burger King,Pasta,Chinese,5,668.46,Cash,37,18/4/2025,48,Active,5,3/1/2025,Cancelled
C1269,Female,Teenager,Islamabad,18/7/2025,O5269,4/7/2025,Subway,Pasta,Italian,1,1127.93,Cash,22,24/5/2025,65,Inactive,5,4/1/2025,Delivered
C2255,Male,Adult,Karachi,9/5/2024,O6255,4/7/2025,Pizza Hut,Pizza,Italian,4,150.03,Cash,22,3/12/2024,34,Active,1,15/5/2025,Cancelled
C1236,Male,Senior,Multan,16/6/2024,O5236,4/7/2025,Pizza Hut,Pizza,Italian,3,279.66,Cash,17,25/11/2024,264,Active,3,9/5/2025,Delayed
C4622,Female,Teenager,Karachi,9/12/2024,O8622,4/7/2025,Subway,Fries,Italian,4,346.78,Wallet,13,26/12/2024,131,Inactive,4,22/7/2025,Delivered
C2323,Other,Senior,Multan,10/5/2025,O6323,5/7/2025,Burger King,Pasta,Italian,3,405.58,Cash,8,13/2/2025,203,Inactive,3,9/3/2025,Cancelled
C1339,Other,Senior,Islamabad,19/7/2025,O5339,5/7/2025,McDonald's,Fries,Italian,5,974.41,Card,47,4/8/2025,442,Active,4,12/12/2024,Delivered
C2600,Other,Adult,Peshawar,15/4/2025,O6600,5/7/2025,Burger King,Sandwich,Dessert,5,1179.15,Wallet,6,2/9/2024,378,Inactive,4,31/8/2024,Delayed
C4565,Other,Teenager,Karachi,16/2/2024,O8565,5/7/2025,Subway,Sandwich,Dessert,4,1159.45,Cash,16,2/7/2025,340,Active,3,25/11/2024,Cancelled
C4515,Male,Adult,Peshawar,11/1/2025,O8515,5/7/2025,Burger King,Fries,Fast Food,3,650.4,Wallet,29,23/7/2025,84,Active,3,24/2/2025,Delivered
C2085,Male,Adult,Karachi,2/6/2025,O6085,5/7/2025,Subway,Burger,Continental,1,1296.09,Cash,49,16/6/2025,106,Active,3,25/8/2024,Delayed
C2448,Male,Adult,Lahore,23/4/2024,O6448,5/7/2025,Pizza Hut,Pasta,Chinese,5,761.98,Wallet,27,26/9/2024,374,Inactive,3,24/2/2025,Delayed
C1966,Female,Adult,Peshawar,12/12/2024,O5966,5/7/2025,Subway,Burger,Continental,5,541.4,Wallet,13,9/3/2025,17,Inactive,4,21/4/2025,Delayed
C2507,Female,Adult,Lahore,17/10/2024,O6507,5/7/2025,KFC,Pizza,Dessert,2,1101.06,Wallet,13,18/6/2025,425,Active,4,29/9/2024,Delivered
C2809,Other,Adult,Lahore,13/8/2024,O6809,5/7/2025,Pizza Hut,Pizza,Fast Food,5,629.51,Wallet,37,11/4/2025,370,Active,1,1/8/2025,Delayed
C4289,Other,Teenager,Karachi,12/6/2025,O8289,6/7/2025,Pizza Hut,Fries,Italian,2,944.17,Card,23,18/11/2024,267,Inactive,1,17/12/2024,Cancelled
C2659,Female,Adult,Peshawar,7/8/2025,O6659,6/7/2025,McDonald's,Sandwich,Italian,1,721.41,Wallet,32,4/7/2025,153,Inactive,5,13/2/2025,Delivered
C2942,Female,Teenager,Karachi,11/9/2023,O6942,6/7/2025,Pizza Hut,Pasta,Fast Food,5,1464.32,Card,49,10/10/2024,184,Inactive,4,22/5/2025,Delayed
C2664,Male,Senior,Lahore,13/12/2023,O6664,6/7/2025,McDonald's,Burger,Italian,2,342.4,Wallet,24,15/1/2025,333,Active,2,4/9/2024,Delayed
C6675,Female,Teenager,Islamabad,31/3/2024,O10675,7/7/2025,Subway,Burger,Italian,1,540.82,Wallet,16,9/12/2024,127,Inactive,5,7/5/2025,Delayed
C3154,Female,Senior,Lahore,17/10/2023,O7154,7/7/2025,Pizza Hut,Burger,Continental,2,269.61,Wallet,27,22/9/2024,435,Active,1,8/1/2025,Delayed
C1886,Male,Teenager,Multan,28/1/2024,O5886,7/7/2025,Subway,Burger,Fast Food,1,494.19,Card,13,17/6/2025,134,Inactive,5,15/4/2025,Delivered
C4792,Male,Adult,Islamabad,1/10/2024,O8792,7/7/2025,McDonald's,Pizza,Continental,4,602.52,Card,19,16/5/2025,164,Inactive,3,30/9/2024,Delayed
C4498,Male,Teenager,Lahore,11/10/2023,O8498,7/7/2025,Burger King,Pasta,Continental,5,1116.92,Wallet,50,24/5/2025,392,Inactive,5,30/12/2024,Delivered
C4673,Other,Adult,Islamabad,29/11/2024,O8673,7/7/2025,Burger King,Pizza,Dessert,3,981.76,Wallet,17,21/9/2024,131,Inactive,2,31/5/2025,Delayed
C2086,Other,Adult,Islamabad,5/4/2025,O6086,7/7/2025,Pizza Hut,Sandwich,Continental,2,1227.21,Wallet,47,11/6/2025,106,Inactive,4,12/5/2025,Delivered
C2320,Male,Teenager,Karachi,1/12/2024,O6320,7/7/2025,Burger King,Fries,Continental,4,1256.21,Cash,4,25/8/2024,34,Active,2,13/12/2024,Delayed
C5356,Other,Teenager,Lahore,10/7/2025,O9356,8/7/2025,McDonald's,Burger,Dessert,3,1244.58,Wallet,37,6/10/2024,244,Active,2,11/3/2025,Delivered
C4922,Female,Adult,Peshawar,24/7/2024,O8922,8/7/2025,KFC,Fries,Fast Food,1,636.71,Cash,8,17/7/2025,182,Inactive,5,14/3/2025,Delayed
C6880,Male,Teenager,Peshawar,26/2/2025,O10880,8/7/2025,Pizza Hut,Pizza,Fast Food,3,594.07,Card,1,24/8/2024,452,Inactive,2,1/7/2025,Delayed
C4590,Male,Teenager,Peshawar,24/1/2024,O8590,8/7/2025,Pizza Hut,Pizza,Chinese,1,1103.42,Cash,38,17/9/2024,298,Inactive,1,16/2/2025,Delayed
C6666,Female,Adult,Karachi,20/3/2025,O10666,8/7/2025,Subway,Burger,Italian,4,715.23,Cash,24,5/1/2025,105,Inactive,2,21/8/2024,Cancelled
C2718,Other,Adult,Karachi,25/12/2024,O6718,8/7/2025,KFC,Pizza,Continental,5,383.28,Wallet,38,13/6/2025,136,Active,3,25/1/2025,Cancelled
C5231,Male,Senior,Multan,16/12/2023,O9231,8/7/2025,Burger King,Burger,Chinese,1,1160.7,Card,25,5/4/2025,371,Active,1,4/9/2024,Delayed
C2031,Other,Teenager,Islamabad,15/3/2025,O6031,8/7/2025,McDonald's,Fries,Dessert,1,1001.93,Card,16,16/12/2024,426,Active,4,15/12/2024,Delivered
C5245,Other,Teenager,Lahore,8/8/2025,O9245,8/7/2025,KFC,Fries,Chinese,1,543.28,Cash,8,28/11/2024,72,Active,5,11/10/2024,Delivered
C2415,Other,Teenager,Peshawar,5/5/2024,O6415,9/7/2025,McDonald's,Sandwich,Italian,4,125.36,Wallet,30,23/6/2025,301,Active,2,13/2/2025,Delivered
C6487,Other,Adult,Peshawar,17/6/2025,O10487,9/7/2025,KFC,Pizza,Fast Food,2,240.56,Card,37,9/6/2025,117,Active,3,9/5/2025,Delayed
C2961,Female,Senior,Multan,30/5/2025,O6961,9/7/2025,Subway,Pizza,Chinese,3,362.75,Wallet,12,16/9/2024,187,Active,5,14/2/2025,Delayed
C5648,Male,Teenager,Peshawar,10/4/2025,O9648,9/7/2025,Pizza Hut,Burger,Chinese,1,1232.57,Cash,39,16/4/2025,158,Inactive,3,19/9/2024,Delayed
C1131,Other,Adult,Islamabad,12/11/2023,O5131,9/7/2025,Subway,Fries,Dessert,5,724.01,Wallet,19,14/5/2025,165,Inactive,5,14/5/2025,Cancelled
C1368,Other,Senior,Lahore,17/2/2025,O5368,9/7/2025,Pizza Hut,Pizza,Chinese,2,1035.71,Cash,38,1/7/2025,138,Inactive,3,30/11/2024,Cancelled
C4935,Female,Teenager,Lahore,16/11/2023,O8935,10/7/2025,Pizza Hut,Fries,Chinese,3,1445.65,Cash,3,6/1/2025,424,Inactive,3,15/8/2025,Delivered
C6321,Other,Senior,Multan,7/7/2025,O10321,10/7/2025,Subway,Pizza,Italian,2,675.36,Wallet,19,10/9/2024,413,Active,3,19/2/2025,Delivered
C5200,Female,Senior,Karachi,10/1/2025,O9200,10/7/2025,KFC,Burger,Fast Food,4,489.75,Card,48,17/7/2025,307,Active,4,13/3/2025,Delivered
C5396,Female,Adult,Karachi,6/7/2025,O9396,10/7/2025,Burger King,Sandwich,Continental,1,728.79,Card,34,29/8/2024,172,Active,2,7/2/2025,Delayed
C6237,Other,Senior,Karachi,3/10/2023,O10237,10/7/2025,McDonald's,Sandwich,Continental,5,852.44,Card,31,26/9/2024,325,Active,4,17/5/2025,Delayed
C6448,Other,Senior,Karachi,1/9/2023,O10448,10/7/2025,KFC,Pasta,Fast Food,3,262.76,Card,24,24/12/2024,64,Active,2,10/4/2025,Cancelled
C2421,Other,Senior,Multan,11/2/2024,O6421,10/7/2025,Pizza Hut,Burger,Dessert,1,1158.58,Card,24,22/6/2025,16,Inactive,1,24/10/2024,Delayed
C4968,Female,Teenager,Lahore,12/5/2025,O8968,11/7/2025,Pizza Hut,Burger,Chinese,3,555.8,Cash,23,8/7/2025,179,Active,5,10/1/2025,Cancelled
C4076,Other,Adult,Islamabad,6/3/2024,O8076,11/7/2025,Pizza Hut,Fries,Continental,4,428.75,Card,4,20/4/2025,398,Inactive,5,29/7/2025,Delayed
C2547,Other,Adult,Karachi,6/3/2025,O6547,11/7/2025,Burger King,Burger,Chinese,4,813.3,Cash,25,15/9/2024,308,Active,3,10/2/2025,Delayed
C1431,Other,Senior,Multan,17/2/2024,O5431,11/7/2025,Pizza Hut,Fries,Italian,4,1195.98,Card,4,29/1/2025,394,Active,4,1/4/2025,Delivered
C5519,Female,Senior,Islamabad,17/5/2025,O9519,11/7/2025,Pizza Hut,Fries,Chinese,1,236.27,Card,9,19/4/2025,189,Active,4,2/2/2025,Delivered
C2039,Other,Adult,Karachi,11/6/2024,O6039,11/7/2025,McDonald's,Pizza,Chinese,1,1136.94,Wallet,30,1/1/2025,183,Active,5,25/4/2025,Delayed
C3818,Female,Senior,Islamabad,27/12/2023,O7818,11/7/2025,Subway,Fries,Fast Food,2,559.49,Wallet,41,19/3/2025,297,Inactive,3,22/8/2024,Delivered
C5988,Male,Senior,Lahore,11/5/2025,O9988,11/7/2025,KFC,Burger,Italian,5,986.95,Cash,24,30/9/2024,388,Inactive,1,29/11/2024,Delivered
C6772,Male,Senior,Peshawar,14/2/2024,O10772,11/7/2025,Subway,Sandwich,Dessert,5,209.02,Wallet,36,4/5/2025,103,Active,4,5/5/2025,Delivered
C4703,Male,Adult,Multan,24/6/2025,O8703,12/7/2025,Burger King,Burger,Continental,1,838.08,Card,6,18/2/2025,14,Inactive,1,22/8/2024,Cancelled
C3376,Male,Adult,Multan,7/2/2024,O7376,12/7/2025,Pizza Hut,Sandwich,Italian,1,845.52,Cash,35,2/9/2024,418,Active,3,29/8/2024,Delivered
C3620,Other,Teenager,Karachi,20/10/2023,O7620,12/7/2025,McDonald's,Pasta,Italian,5,136.09,Cash,11,20/11/2024,249,Inactive,5,7/12/2024,Delivered
C5623,Male,Adult,Karachi,30/5/2025,O9623,12/7/2025,Subway,Pizza,Fast Food,5,877.43,Wallet,25,6/1/2025,479,Active,4,4/8/2025,Delivered
C4848,Male,Adult,Karachi,5/8/2025,O8848,12/7/2025,Pizza Hut,Sandwich,Chinese,1,1467.6,Cash,3,22/3/2025,171,Active,2,23/5/2025,Delayed
C6007,Female,Teenager,Lahore,16/11/2024,O10007,12/7/2025,Subway,Pasta,Fast Food,2,424.37,Card,38,24/11/2024,115,Inactive,1,16/4/2025,Cancelled
C1536,Female,Adult,Karachi,26/2/2024,O5536,12/7/2025,McDonald's,Pasta,Italian,4,259.47,Card,50,12/10/2024,104,Active,4,13/10/2024,Delivered
C6659,Female,Senior,Islamabad,24/10/2024,O10659,12/7/2025,Burger King,Pizza,Dessert,4,856.25,Wallet,19,30/9/2024,331,Active,2,29/9/2024,Delivered
C1525,Other,Teenager,Peshawar,21/8/2025,O5525,12/7/2025,McDonald's,Sandwich,Chinese,5,357.07,Card,43,8/9/2024,344,Active,4,14/4/2025,Cancelled
C5391,Female,Adult,Lahore,21/1/2024,O9391,12/7/2025,McDonald's,Sandwich,Continental,1,926.71,Cash,39,19/8/2025,463,Active,4,28/3/2025,Delayed
C2824,Other,Teenager,Multan,17/2/2025,O6824,13/7/2025,Subway,Pizza,Italian,1,659.46,Cash,16,4/12/2024,336,Active,5,27/1/2025,Delivered
C1405,Male,Senior,Multan,10/9/2024,O5405,13/7/2025,Pizza Hut,Sandwich,Italian,2,1385.1,Cash,8,18/4/2025,94,Active,4,23/5/2025,Delayed
C2268,Other,Adult,Karachi,6/2/2025,O6268,13/7/2025,Pizza Hut,Sandwich,Dessert,1,577.03,Card,25,4/4/2025,468,Active,4,4/8/2025,Cancelled
C1804,Other,Adult,Karachi,11/8/2025,O5804,13/7/2025,Pizza Hut,Pasta,Italian,3,401.4,Card,3,10/6/2025,195,Active,2,19/2/2025,Delivered
C6295,Other,Adult,Lahore,30/10/2023,O10295,13/7/2025,KFC,Burger,Dessert,5,938.73,Card,25,17/12/2024,404,Inactive,2,25/6/2025,Delayed
C6787,Male,Teenager,Lahore,18/7/2025,O10787,13/7/2025,Pizza Hut,Fries,Italian,4,219.43,Card,50,27/5/2025,477,Inactive,2,26/9/2024,Delivered
C6126,Male,Teenager,Multan,18/9/2023,O10126,13/7/2025,KFC,Fries,Dessert,3,509.45,Card,11,29/4/2025,183,Inactive,4,24/10/2024,Delayed
C3853,Female,Teenager,Islamabad,16/5/2024,O7853,13/7/2025,McDonald's,Fries,Chinese,2,249.38,Card,5,17/1/2025,67,Inactive,4,12/8/2025,Delayed
C3968,Male,Senior,Multan,7/10/2024,O7968,14/7/2025,Subway,Sandwich,Chinese,3,1067.69,Wallet,14,23/7/2025,232,Inactive,4,15/5/2025,Delayed
C2503,Female,Teenager,Multan,30/7/2025,O6503,14/7/2025,KFC,Pasta,Fast Food,3,1092.45,Cash,37,2/8/2025,392,Inactive,2,8/9/2024,Delivered
C3859,Female,Senior,Peshawar,3/6/2025,O7859,14/7/2025,Subway,Burger,Chinese,1,599.54,Cash,12,11/10/2024,352,Inactive,3,30/10/2024,Delayed
C5662,Other,Adult,Islamabad,7/4/2025,O9662,14/7/2025,Burger King,Burger,Fast Food,2,1364.09,Cash,3,2/5/2025,141,Active,1,30/6/2025,Delivered
C2051,Male,Senior,Peshawar,26/6/2025,O6051,14/7/2025,Subway,Burger,Chinese,5,207.6,Cash,16,15/8/2025,289,Active,5,22/8/2024,Cancelled
C3249,Other,Senior,Multan,7/3/2024,O7249,14/7/2025,McDonald's,Sandwich,Continental,1,679.09,Cash,8,27/11/2024,21,Active,5,25/11/2024,Cancelled
C1866,Female,Adult,Karachi,6/2/2025,O5866,14/7/2025,Subway,Pasta,Dessert,1,689.93,Wallet,4,28/2/2025,286,Active,4,6/8/2025,Delayed
C6885,Male,Senior,Karachi,10/12/2023,O10885,14/7/2025,McDonald's,Sandwich,Dessert,4,1432.84,Cash,45,2/6/2025,12,Inactive,4,6/7/2025,Delivered
C4378,Male,Adult,Peshawar,7/7/2024,O8378,14/7/2025,Pizza Hut,Burger,Continental,1,1427.96,Card,48,10/1/2025,42,Inactive,5,26/12/2024,Delivered
C6652,Female,Teenager,Multan,1/9/2024,O10652,14/7/2025,Pizza Hut,Pasta,Continental,5,1241.34,Cash,1,24/8/2024,388,Active,5,27/12/2024,Delivered
C3324,Other,Senior,Lahore,15/3/2025,O7324,15/7/2025,KFC,Pizza,Dessert,4,712.87,Card,17,3/6/2025,372,Inactive,5,8/12/2024,Cancelled
